L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,attack_cat
65128,22,6,92.0,24240,228,29348,234,27,27,27,0,0,0,31,32,1284,52,52,1284,24240.0,29348.0,8944,53,12018,66,193920000,234784000,422,14,6,18,2,65160,65160,61440,240,0,0,0,0.0,0,Benign
25106,23120,6,0.0,2558,40,23320,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2558.0,23320.0,547,6,11240,13,20464000,186560000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0,Benign
38193,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
62749,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,20664,1,60,0.0,0,Benign
38544,143,6,4.0,7810,122,15714,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7810.0,15714.0,2237,29,6189,31,62480000,125712000,222,16,6,2,2,50680,47784,48384,189,0,0,0,0.0,0,Benign
58946,5190,6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0,Benign
30072,6881,6,0.0,12830,222,548216,438,27,27,27,4294952,15,15,31,32,1500,52,52,1500,12830.0,548216.0,1679,20,272908,196,6408000,274104000,272,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0,Benign
42559,8080,6,131.7,1048,12,21736,22,19,19,19,0,0,0,254,255,1500,40,40,1500,1048.0,21736.0,308,1,9240,7,8384000,173888000,16,2,2,0,14,16383,16383,13312,52,0,0,0,0.0,1,Exploits
3749,22,6,92.0,48256,614,85554,682,27,27,27,0,0,0,31,32,1500,52,52,1500,48256.0,85554.0,15596,143,35337,198,386048000,684432000,1202,56,12,14,12,65160,65160,60416,236,0,0,0,0.0,0,Benign
42401,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
57013,6881,6,0.0,13038,226,548216,438,27,27,27,0,0,0,31,32,1500,52,52,1500,13038.0,548216.0,1679,20,272908,196,104304000,90760704,276,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0,Benign
25566,21,6,1.0,1493,27,2056,29,24,24,24,4294951,16,16,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,936000,864000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
29639,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
58778,6881,6,0.0,29488,526,1343052,1050,27,27,27,4294936,31,31,31,32,1500,52,52,1500,29488.0,1343052.0,3404,45,669026,477,7368000,335760000,630,0,4,78,864,65160,65160,19456,76,0,0,0,0.0,0,Benign
20008,36534,6,0.0,320,6,1908,8,27,19,27,0,0,0,31,32,794,52,52,794,320.0,1908.0,0,0,794,1,2560000,15264000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
45598,5656,6,0.0,4118,70,57846,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4118.0,57846.0,547,6,28503,27,32944000,462768000,96,0,4,0,40,44888,14480,8960,35,0,0,0,0.0,0,Benign
30280,53547,6,0.0,2854,46,31444,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,31444.0,539,6,15302,16,22832000,251552000,72,0,0,0,22,28960,14480,6912,27,0,0,0,0.0,0,Benign
44282,6881,6,0.0,13870,242,548216,438,27,27,27,0,0,0,31,32,1500,52,52,1500,13870.0,548216.0,1679,20,272908,196,110960000,90760704,292,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0,Benign
18495,143,6,4.0,7818,122,15760,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7818.0,15760.0,2241,29,6212,31,62544000,126080000,222,16,6,2,2,50680,47784,49408,193,0,0,0,0.0,0,Benign
23235,21212,6,0.0,2750,44,27294,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,27294.0,539,6,13227,15,22000000,218352000,70,0,0,2,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
62877,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
18117,21,6,1.0,2383,43,3234,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,12760000,14984000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
31975,22856,17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
51503,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,27786,1,60,0.0,0,Benign
54514,55734,6,0.0,2854,46,31250,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,31250.0,539,6,15257,16,22832000,250000000,70,0,0,0,22,28960,14480,6912,27,0,0,0,0.0,0,Benign
28019,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,51414,1,60,0.0,0,Benign
80,56917,6,7.0,1552,24,124884,100,19,19,19,0,0,0,254,255,1500,40,40,1500,1552.0,124884.0,320,1,62314,47,12416000,999072000,34,0,8,0,82,16383,16383,16384,64,0,0,0,0.0,1,Exploits
46577,1734,6,0.0,3614,60,44406,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3614.0,44406.0,555,6,21783,23,28912000,355248000,86,0,6,0,30,39096,14480,11008,43,0,0,0,0.0,0,Benign
54635,21,6,1.0,1817,33,2512,35,24,24,24,4294952,15,15,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,1600000,1432000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0,Benign
5754,6881,6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0,Benign
18180,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
32817,22,6,92.0,9608,110,12298,114,27,27,27,0,0,0,31,32,900,52,52,900,9608.0,12298.0,3240,25,4741,30,76864000,98384000,214,0,4,6,0,49232,41992,43008,168,0,0,0,0.0,0,Benign
29886,51692,6,0.0,2854,46,30136,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,30136.0,539,6,14648,16,22832000,241088000,70,2,0,2,20,28960,14480,6912,27,0,0,0,0.0,0,Benign
8575,7210,6,0.0,4096,18,2456,18,27,27,27,0,0,0,31,32,940,52,52,940,4096.0,2456.0,1888,6,1068,6,32768000,19648000,14,18,2,2,0,14480,14480,24576,96,0,0,0,0.0,0,Benign
53543,80,6,7.0,1028,8,822,10,27,27,27,0,0,0,31,32,354,52,52,354,1028.0,822.0,354,1,199,1,8224000,6576000,14,2,2,0,0,7240,7240,25088,98,0,0,0,0.0,0,Benign
25020,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,50201,1,60,0.0,0,Benign
8940,38077,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
59856,80,6,7.0,1684,14,10168,18,27,27,27,4294951,16,16,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,792000,4784000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
42253,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,168,1,60,0.0,0,Benign
65191,80,6,7.0,492,10,336,8,19,19,19,4294951,16,16,254,255,70,40,40,70,492.0,336.0,70,1,0,0,224000,152000,18,0,0,0,0,16383,16383,17920,70,0,0,0,0.0,1,Fuzzers
1951,21876,6,0.0,2766,44,28892,46,27,27,27,0,0,0,31,32,1366,52,52,1366,2766.0,28892.0,547,6,14026,15,22128000,231136000,70,0,0,0,20,27512,14480,8960,35,0,0,0,0.0,0,Benign
35598,6881,6,0.0,2960,42,64718,66,27,27,27,0,0,0,31,32,1500,52,52,1500,2960.0,64718.0,644,5,31939,25,23680000,517744000,60,0,4,4,40,41992,13032,33792,132,0,0,0,0.0,0,Benign
57038,19165,6,0.0,2750,44,26406,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,26406.0,539,6,12783,15,22000000,211248000,72,0,0,0,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
62823,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
9502,7267,6,0.0,4550,78,72372,80,27,27,27,0,0,0,31,32,1352,52,52,1352,4550.0,72372.0,555,6,35766,32,36400000,578976000,104,0,0,6,48,52128,14480,11008,43,0,0,0,0.0,0,Benign
61246,21,6,1.0,1493,27,2056,29,24,24,24,4294952,15,15,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,1280000,1448000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
45243,43961,6,0.0,4176,20,2704,24,25,25,25,0,0,0,31,32,1020,52,52,1020,4176.0,2704.0,1828,5,988,5,33408000,21632000,24,16,2,2,0,14480,14480,9216,36,0,0,0,0.0,0,Benign
61230,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,19083,1,60,0.0,0,Benign
21146,5190,6,0.0,2062,24,2424,26,27,27,27,0,0,0,31,32,485,52,52,485,2062.0,2424.0,663,5,844,6,16496000,19392000,46,0,4,0,0,14480,13032,38656,151,0,0,0,0.0,0,Benign
40515,7864,17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
12776,9097,6,0.0,2974,48,30612,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2974.0,30612.0,547,6,14886,17,23792000,244896000,74,0,4,0,20,30408,14480,8960,35,0,0,0,0.0,0,Benign
47759,5842,6,0.0,4238,72,61854,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,61854.0,555,6,30507,29,33904000,494832000,98,0,0,6,42,47784,14480,11008,43,0,0,0,0.0,0,Benign
42252,80,6,7.0,19722,370,1087890,746,27,27,27,0,0,0,31,32,1500,52,52,1500,19722.0,1087890.0,289,1,543733,369,157776000,113185408,376,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
52570,25,6,3.0,37184,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37184.0,3380.0,18120,17,958,7,297472000,27040000,66,2,2,0,24,15928,30408,51200,200,0,0,0,0.0,0,Benign
33658,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
49518,48157,6,0.0,2542,40,23278,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,23278.0,539,6,11219,13,20336000,186224000,66,0,0,0,16,24616,14480,6912,27,0,0,0,0.0,0,Benign
54561,860,6,0.0,986,6,80,2,18,18,18,0,0,0,62,63,413,40,40,413,986.0,80.0,413,1,0,0,7888000,640000,6,0,2,0,0,54609,63624,40192,157,0,0,0,0.0,0,Benign
43996,6881,6,0.0,37386,672,1641360,1278,27,27,27,4294952,15,15,31,32,1500,52,52,1500,2516012300.0,1094580600000.0,4025,54,817712,582,149336000,2270264704,794,0,4,96,1056,65160,65160,47360,185,0,0,0,0.0,0,Benign
43732,47550,17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
14747,143,6,4.0,7816,122,15582,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7816.0,15582.0,2240,29,6123,31,62528000,124656000,222,16,6,2,2,50680,47784,49152,192,0,0,0,0.0,0,Benign
24692,21,6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
6073,21,6,1.0,376,7,578,10,25,25,25,0,0,0,31,32,75,52,52,75,376.0,578.0,58,1,133,2,2592000,3560000,17,0,0,0,0,26064,20272,14848,58,0,0,0,0.0,0,Benign
45618,54503,6,0.0,3926,66,55114,68,27,27,27,0,0,0,31,32,1352,52,52,1352,3926.0,55114.0,555,6,27137,26,31408000,440912000,92,0,0,6,36,43440,14480,11008,43,0,0,0,0.0,0,Benign
65494,80,6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
19745,179,6,13.0,68006,60,656,16,19,19,19,4294952,15,15,254,255,1500,40,40,1500,68006.0,656.0,33827,26,0,0,34000000,328000,28,0,4,0,44,16383,16383,8960,35,0,0,0,0.0,1,Fuzzers
23316,5190,6,0.0,2062,24,2424,26,27,27,27,0,0,0,31,32,485,52,52,485,2062.0,2424.0,663,5,844,6,16496000,19392000,46,0,4,0,0,14480,13032,38656,151,0,0,0,0.0,0,Benign
29980,21,6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0,Benign
59748,20659,6,0.0,4528,20,2560,20,27,27,27,0,0,0,31,32,1104,52,52,1104,4528.0,2560.0,2052,6,1068,6,36224000,20480000,18,18,2,0,2,14480,14480,1024,4,0,0,0,0.0,0,Benign
38849,5190,6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0,Benign
23061,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
40014,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
14569,38906,17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
29954,5190,6,0.0,1958,22,2308,24,27,27,27,0,0,0,31,32,485,52,52,485,1958.0,2308.0,663,5,786,5,15664000,18464000,42,0,4,0,0,13032,13032,38656,151,0,0,0,0.0,0,Benign
54682,54207,6,0.0,3806,64,51318,64,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,51318.0,547,6,25291,25,30448000,410544000,88,4,0,0,36,41992,14480,8960,35,0,0,0,0.0,0,Benign
3365,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,43136,1,60,0.0,0,Benign
16550,41639,6,0.0,3614,60,44230,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3614.0,44230.0,555,6,21695,23,28912000,353840000,86,0,6,0,30,39096,14480,11008,43,0,0,0,0.0,0,Benign
1045,22,6,92.0,12752,128,13202,124,27,27,27,0,0,0,31,32,900,52,52,900,12752.0,13202.0,4812,34,5037,32,102016000,105616000,222,20,4,6,0,52128,55024,52224,204,0,0,0,0.0,0,Benign
26915,53,17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,52358,1,60,0.0,0,Benign
41119,53,17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,1338,1,60,0.0,0,Benign
58663,20786,6,0.0,2558,40,23148,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2558.0,23148.0,547,6,11154,13,20464000,185184000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0,Benign
42709,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
1870,46893,6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
18870,5190,6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0,Benign
15949,25,6,3.0,37210,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37210.0,3380.0,18133,17,958,7,297680000,27040000,66,2,2,0,24,15928,30408,54528,213,0,0,0,0.0,0,Benign
49220,47340,6,0.0,5174,90,91160,92,27,27,27,0,0,0,31,32,1369,52,52,1369,5174.0,91160.0,555,6,45160,38,41392000,729280000,116,0,0,0,66,60816,14480,11008,43,0,0,0,0.0,0,Benign
5923,21,6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0,Benign
19864,20824,6,0.0,3926,66,51770,68,27,27,27,0,0,0,31,32,1352,52,52,1352,3926.0,51770.0,555,6,25465,26,31408000,414160000,92,6,0,0,36,43440,14480,11008,43,0,0,0,0.0,0,Benign
24347,36120,6,0.0,2766,44,25742,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,25742.0,547,6,12451,15,22128000,205936000,70,0,0,4,16,27512,14480,8960,35,0,0,0,0.0,0,Benign
54803,25097,6,0.0,3598,60,45562,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3598.0,45562.0,547,6,22361,23,28784000,364496000,90,0,0,0,32,39096,14480,8960,35,0,0,0,0.0,0,Benign
10311,27934,6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0,Benign
56164,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
53769,21,6,1.0,2487,45,3496,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3738.0,563,9,1124,13,13736000,16328000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0,Benign
53977,22,6,92.0,3624,30,5578,26,27,27,27,0,0,0,31,32,900,52,52,900,3624.0,5578.0,1340,6,2421,6,28992000,44624000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0,Benign
26609,111,17,0.0,568,4,304,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,304.0,0,0,0,0,4544000,2432000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
37368,3573,6,0.0,2542,40,23266,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,23266.0,539,6,11213,13,20336000,186128000,66,0,0,0,16,24616,14480,6912,27,0,0,0,0.0,0,Benign
8817,21,6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0,Benign
53652,6881,6,0.0,505,7,666,10,25,25,25,0,0,0,31,32,120,52,52,120,505.0,666.0,120,1,177,2,4040000,5328000,17,0,0,0,0,10136,10136,30720,120,0,0,0,0.0,0,Benign
26090,53,17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,49231,1,60,0.0,0,Benign
15123,25885,6,0.0,424,8,8824,12,27,19,27,4294951,16,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,192000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0,Benign
47168,31781,6,0.0,4862,84,76262,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,76262.0,555,6,37711,35,38896000,610096000,110,6,0,0,54,56472,14480,11008,43,0,0,0,0.0,0,Benign
6399,21,6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0,Benign
63898,21,6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0,Benign
37871,34644,6,0.0,320,6,1890,8,27,19,27,0,0,0,31,32,785,52,52,785,320.0,1890.0,0,0,785,1,2560000,15120000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
18688,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,3320,3,12640000,81344000,18,0,6,0,6,8688,8688,16896,66,0,0,0,0.0,0,Benign
54525,111,17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
13234,80,6,7.0,18474,346,1087890,746,27,27,27,4294951,16,16,31,32,1500,52,52,1500,18474.0,1087890.0,289,1,543733,369,8688000,511944000,352,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
4017,6881,6,0.0,3722,56,103280,96,27,27,27,0,0,0,31,32,1500,52,52,1500,3722.0,103280.0,713,6,51168,39,29776000,826240000,78,0,4,4,66,62264,14480,51456,201,0,0,0,0.0,0,Benign
36760,16008,6,0.0,4568,18,2456,18,27,27,27,0,0,0,31,32,1176,52,52,1176,4568.0,2456.0,2124,6,1068,6,36544000,19648000,14,18,2,0,2,14480,14480,19456,76,0,0,0,0.0,0,Benign
32690,3416,6,0.0,2334,36,17466,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,17466.0,539,6,8313,11,18672000,139728000,62,0,0,0,12,21720,14480,6912,27,0,0,0,0.0,0,Benign
6354,80,6,7.0,17434,326,1087900,746,27,27,27,4294935,32,32,31,32,1500,52,52,1500,17434.0,1087900.0,289,1,542238,368,4224000,263728000,332,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0,Benign
24565,21,6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0,Benign
32131,26175,6,0.0,3718,62,50036,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3718.0,50036.0,555,6,24598,23,29744000,400288000,88,0,0,0,36,39096,14480,11008,43,0,0,0,0.0,0,Benign
50532,21,6,1.0,2383,43,3232,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3474.0,563,9,1067,12,12760000,14968000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0,Benign
65179,41870,6,0.0,2958,48,30654,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2958.0,30654.0,539,6,14907,16,23664000,245232000,74,0,0,2,20,28960,14480,6912,27,0,0,0,0.0,0,Benign
52993,55277,6,0.0,2854,46,26584,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,26584.0,539,6,12872,15,22832000,212672000,72,2,0,0,18,27512,14480,6912,27,0,0,0,0.0,0,Benign
18023,45963,6,0.0,320,6,1860,8,27,19,27,0,0,0,31,32,770,52,52,770,320.0,1860.0,0,0,770,1,2560000,14880000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0,Benign
8875,80,6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0,Benign
9917,44557,6,0.0,3776,18,2456,18,27,27,27,0,0,0,31,32,780,52,52,780,3776.0,2456.0,1728,6,1068,6,30208000,19648000,14,18,2,2,0,14480,14480,49152,192,0,0,0,0.0,0,Benign
35296,21,6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0,Benign
58558,111,17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0,Benign
3276,25,6,3.0,37360,52,3276,40,27,27,27,0,0,0,31,32,1500,52,52,1500,37360.0,3276.0,18208,17,958,7,298880000,26208000,64,2,2,0,24,15928,30408,8192,32,0,0,0,0.0,0,Benign
55202,25562,6,0.0,5486,96,92746,98,27,27,27,0,0,0,31,32,1352,52,52,1352,5486.0,92746.0,555,6,45953,41,43888000,741968000,120,2,6,0,66,65160,14480,11008,43,0,0,0,0.0,0,Benign
